CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Segment,Cluster,SegmentLabel
14390,10,13,4592.47,5,5,5,555,15,Champions,0,Low-Value
14393,218,1,67.95,2,1,1,211,4,At Risk,2,Churned
14395,2,12,3471.91,5,5,5,555,15,Champions,0,Low-Value
14396,65,2,487.99,3,3,3,333,9,Champions,0,Low-Value
14397,1,23,2556.68,5,5,5,555,15,Champions,3,Promising
14400,141,2,559.7,2,3,3,233,8,Loyal,0,Low-Value
14401,4,14,4039.98,5,5,5,555,15,Champions,0,Low-Value
14403,130,5,1426.31,2,4,4,244,10,Champions,0,Low-Value
14404,34,7,1434.72,4,5,4,454,13,Champions,0,Low-Value
14406,119,1,156.75,2,1,2,212,5,Potential,0,Low-Value
14407,107,9,2111.08,2,5,5,255,12,Champions,0,Low-Value
14408,11,7,2606.53,5,5,5,555,15,Champions,0,Low-Value
14409,71,7,1908.25,3,5,4,354,12,Champions,0,Low-Value
14410,16,15,576.3,5,5,3,553,13,Champions,0,Low-Value
14411,311,1,1063,1,1,4,114,6,Potential,2,Churned
14412,35,3,761.33,4,4,3,443,11,Champions,0,Low-Value
14413,362,1,122.7,1,1,2,112,4,At Risk,2,Churned
14414,92,8,1485.13,3,5,4,354,12,Champions,0,Low-Value
14415,1,18,5811.56,5,5,5,555,15,Champions,3,Promising
14416,22,2,490.22,4,3,3,433,10,Champions,0,Low-Value
14418,4,3,1937.25,5,4,5,545,14,Champions,0,Low-Value
14419,11,6,1058.06,5,5,4,554,14,Champions,0,Low-Value
14420,85,2,385.87,3,3,3,333,9,Champions,0,Low-Value
14421,57,2,813.11,3,3,4,334,10,Champions,0,Low-Value
14422,1,6,4263.64,5,5,5,555,15,Champions,0,Low-Value
14423,218,1,265.2,2,1,2,212,5,Potential,2,Churned
14424,18,1,322.08,4,1,2,412,7,Loyal,0,Low-Value
14426,19,16,3918.9,4,5,5,455,14,Champions,0,Low-Value
14427,50,2,363.34,3,3,3,333,9,Champions,0,Low-Value
14428,7,7,1230.14,5,5,4,554,14,Champions,0,Low-Value
14431,299,2,397.76,1,3,3,133,7,Loyal,2,Churned
14432,10,6,2255.51,5,5,5,555,15,Champions,0,Low-Value
14434,22,6,1372.8,4,5,4,454,13,Champions,0,Low-Value
14436,99,1,89.06,3,1,1,311,5,Potential,0,Low-Value
14437,143,2,-43.4,2,3,1,231,6,Potential,0,Low-Value
14438,306,1,131.9,1,1,2,112,4,At Risk,2,Churned
14439,320,1,2661.24,1,1,5,115,7,Loyal,2,Churned
14440,8,5,2357.68,5,4,5,545,14,Champions,0,Low-Value
14441,1,10,1545.14,5,5,4,554,14,Champions,0,Low-Value
14442,2,5,1544.62,5,4,4,544,13,Champions,0,Low-Value
14443,54,7,1400.88,3,5,4,354,12,Champions,0,Low-Value
14446,1,4,1039.58,5,4,4,544,13,Champions,0,Low-Value
14447,19,5,1163.23,4,4,4,444,12,Champions,0,Low-Value
14448,9,2,375.35,5,3,3,533,11,Champions,0,Low-Value
14449,19,4,907.1,4,4,4,444,12,Champions,0,Low-Value
14450,181,3,483.25,2,4,3,243,9,Champions,2,Churned
14451,60,2,662.59,3,3,3,333,9,Champions,0,Low-Value
14452,11,2,264.44,5,3,2,532,10,Champions,0,Low-Value
14453,190,1,119.93,2,1,2,212,5,Potential,2,Churned
14456,5,14,3047.63,5,5,5,555,15,Champions,0,Low-Value
14457,311,1,113.64,1,1,2,112,4,At Risk,2,Churned
14459,155,1,1837.92,2,1,4,214,7,Loyal,2,Churned
14460,110,4,383.34,2,4,3,243,9,Champions,0,Low-Value
14461,148,3,2103.06,2,4,5,245,11,Champions,0,Low-Value
14462,64,15,1965.9,3,5,5,355,13,Champions,0,Low-Value
14463,98,3,529.62,3,4,3,343,10,Champions,0,Low-Value
14465,247,3,1058.62,1,4,4,144,9,Champions,2,Churned
14466,29,7,2272.4,4,5,5,455,14,Champions,0,Low-Value
14467,18,4,598.76,4,4,3,443,11,Champions,0,Low-Value
14470,12,2,461.19,5,3,3,533,11,Champions,0,Low-Value
14472,104,8,1936.84,2,5,5,255,12,Champions,0,Low-Value
14473,74,2,234.34,3,3,2,332,8,Loyal,0,Low-Value
14474,43,2,537.71,4,3,3,433,10,Champions,0,Low-Value
14475,72,6,799.82,3,5,4,354,12,Champions,0,Low-Value
14476,257,1,215.7,1,1,2,112,4,At Risk,2,Churned
14477,20,5,1307.81,4,4,4,444,12,Champions,0,Low-Value
14479,254,2,316.25,1,3,2,132,6,Potential,2,Churned
14480,11,1,279.05,5,1,2,512,8,Loyal,0,Low-Value
14481,165,2,636.51,2,3,3,233,8,Loyal,2,Churned
14482,18,6,2068.15,4,5,5,455,14,Champions,0,Low-Value
14483,150,2,129.2,2,3,2,232,7,Loyal,0,Low-Value
14484,50,1,321.92,3,1,2,312,6,Potential,0,Low-Value
14485,39,1,165.75,4,1,2,412,7,Loyal,0,Low-Value
14487,27,7,1183.58,4,5,4,454,13,Champions,0,Low-Value
14488,51,2,1047.43,3,3,4,334,10,Champions,0,Low-Value
14489,207,1,463.38,2,1,3,213,6,Potential,2,Churned
14491,175,2,340.93,2,3,2,232,7,Loyal,2,Churned
14493,7,7,2362.84,5,5,5,555,15,Champions,0,Low-Value
14494,26,1,139.56,4,1,2,412,7,Loyal,0,Low-Value
14495,51,2,123.8,3,3,2,332,8,Loyal,0,Low-Value
14496,312,2,538.81,1,3,3,133,7,Loyal,2,Churned
14497,301,2,457.47,1,3,3,133,7,Loyal,2,Churned
14498,43,5,1957.32,4,4,5,445,13,Champions,0,Low-Value
14499,26,3,815.32,4,4,4,444,12,Champions,0,Low-Value
14500,88,3,356.85,3,4,3,343,10,Champions,0,Low-Value
14501,64,3,190.31,3,4,2,342,9,Champions,0,Low-Value
14502,20,14,2351.02,4,5,5,455,14,Champions,0,Low-Value
14503,3,6,3543.26,5,5,5,555,15,Champions,0,Low-Value
14504,47,4,673.26,3,4,3,343,10,Champions,0,Low-Value
14505,17,11,5818.7,5,5,5,555,15,Champions,0,Low-Value
14506,17,5,2012.17,5,4,5,545,14,Champions,0,Low-Value
14507,24,7,1368.18,4,5,4,454,13,Champions,0,Low-Value
14508,22,2,276.42,4,3,2,432,9,Champions,0,Low-Value
14511,11,6,1267.41,5,5,4,554,14,Champions,0,Low-Value
14512,188,2,275.28,2,3,2,232,7,Loyal,2,Churned
14513,101,4,438.49,3,4,3,343,10,Champions,0,Low-Value
14514,61,3,1055.35,3,4,4,344,11,Champions,0,Low-Value
14515,18,6,2102.09,4,5,5,455,14,Champions,0,Low-Value
14517,33,2,330.45,4,3,2,432,9,Champions,0,Low-Value
14518,64,1,174.37,3,1,2,312,6,Potential,0,Low-Value
14520,2,2,270.6,5,3,2,532,10,Champions,0,Low-Value
14522,24,4,974.54,4,4,4,444,12,Champions,0,Low-Value
14523,108,1,241.09,2,1,2,212,5,Potential,0,Low-Value
14524,32,9,1867.68,4,5,4,454,13,Champions,0,Low-Value
14525,9,13,4221.37,5,5,5,555,15,Champions,0,Low-Value
14527,3,86,7711.38,5,5,5,555,15,Champions,3,Promising
14528,37,1,364.22,4,1,3,413,8,Loyal,0,Low-Value
14529,60,3,620.04,3,4,3,343,10,Champions,0,Low-Value
14530,26,6,2925.91,4,5,5,455,14,Champions,0,Low-Value
14532,236,4,932.85,1,4,4,144,9,Champions,2,Churned
14533,25,9,1812.62,4,5,4,454,13,Champions,0,Low-Value
14534,3,25,4075.35,5,5,5,555,15,Champions,3,Promising
14535,59,4,2841.09,3,4,5,345,12,Champions,0,Low-Value
14536,260,1,171.8,1,1,2,112,4,At Risk,2,Churned
14537,58,1,355.56,3,1,3,313,7,Loyal,0,Low-Value
14538,65,2,388.25,3,3,3,333,9,Champions,0,Low-Value
14539,16,2,537.48,5,3,3,533,11,Champions,0,Low-Value
14540,10,3,996.26,5,4,4,544,13,Champions,0,Low-Value
14541,59,8,1461.65,3,5,4,354,12,Champions,0,Low-Value
14542,186,1,103.25,2,1,2,212,5,Potential,2,Churned
14543,4,21,2916.17,5,5,5,555,15,Champions,3,Promising
14544,24,2,2024.45,4,3,5,435,12,Champions,0,Low-Value
14546,4,9,2487.02,5,5,5,555,15,Champions,0,Low-Value
14547,4,9,3986.74,5,5,5,555,15,Champions,0,Low-Value
14548,151,2,652.8,2,3,3,233,8,Loyal,2,Churned
14549,311,1,289.24,1,1,2,112,4,At Risk,2,Churned
14550,11,2,765.62,5,3,3,533,11,Champions,0,Low-Value
14551,18,2,186.23,4,3,2,432,9,Champions,0,Low-Value
14552,152,1,165.07,2,1,2,212,5,Potential,2,Churned
14553,19,5,859.27,4,4,4,444,12,Champions,0,Low-Value
14554,10,4,2381.04,5,4,5,545,14,Champions,0,Low-Value
14555,57,2,324.14,3,3,2,332,8,Loyal,0,Low-Value
14557,64,2,1.42E-14,3,3,1,331,7,Loyal,0,Low-Value
14560,7,24,2174.18,5,5,5,555,15,Champions,3,Promising
14561,76,3,1080.76,3,4,4,344,11,Champions,0,Low-Value
14562,4,22,4709.22,5,5,5,555,15,Champions,3,Promising
14565,96,6,3073.77,3,5,5,355,13,Champions,0,Low-Value
14566,111,1,1432,2,1,4,214,7,Loyal,0,Low-Value
14567,35,3,1524.46,4,4,4,444,12,Champions,0,Low-Value
14569,1,1,227.39,5,1,2,512,8,Loyal,0,Low-Value
14570,281,2,218.06,1,3,2,132,6,Potential,2,Churned
14572,3,10,2803.69,5,5,5,555,15,Champions,0,Low-Value
14573,180,13,1603.72,2,5,4,254,11,Champions,2,Churned
14576,372,1,35.4,1,1,1,111,3,At Risk,2,Churned
14577,13,4,859.71,5,4,4,544,13,Champions,0,Low-Value
14578,3,1,168.63,5,1,2,512,8,Loyal,0,Low-Value
14581,17,1,138.6,5,1,2,512,8,Loyal,0,Low-Value
14582,41,1,114.11,4,1,2,412,7,Loyal,0,Low-Value
14583,6,5,1052.55,5,4,4,544,13,Champions,0,Low-Value
14584,169,5,1029.26,2,4,4,244,10,Champions,2,Churned
14585,50,1,157.05,3,1,2,312,6,Potential,0,Low-Value
14586,227,3,134.16,1,4,2,142,7,Loyal,2,Churned
14587,19,10,1598.24,4,5,4,454,13,Champions,0,Low-Value
14589,372,1,39.75,1,1,1,111,3,At Risk,2,Churned
14591,15,4,1447.14,5,4,4,544,13,Champions,0,Low-Value
14592,35,3,570.46,4,4,3,443,11,Champions,0,Low-Value
14593,22,3,617.99,4,4,3,443,11,Champions,0,Low-Value
14594,7,2,379.83,5,3,3,533,11,Champions,0,Low-Value
14595,20,6,1740.6,4,5,4,454,13,Champions,0,Low-Value
14597,11,2,883.15,5,3,4,534,12,Champions,0,Low-Value
14598,44,1,221.97,4,1,2,412,7,Loyal,0,Low-Value
14600,306,1,393.33,1,1,3,113,5,Potential,2,Churned
14601,11,1,213.96,5,1,2,512,8,Loyal,0,Low-Value
14603,275,1,660,1,1,3,113,5,Potential,2,Churned
14606,1,128,11713.85,5,5,5,555,15,Champions,3,Promising
14607,16,17,11341.1,5,5,5,555,15,Champions,3,Promising
14608,4,4,1785.15,5,4,4,544,13,Champions,0,Low-Value
14609,72,4,601.56,3,4,3,343,10,Champions,0,Low-Value
14616,243,3,406.08,1,4,3,143,8,Loyal,2,Churned
14618,9,4,538.59,5,4,3,543,12,Champions,0,Low-Value
14619,239,2,379.51,1,3,3,133,7,Loyal,2,Churned
14620,204,3,393.28,2,4,3,243,9,Champions,2,Churned
14621,1,6,1765.76,5,5,4,554,14,Champions,0,Low-Value
14622,185,1,320.58,2,1,2,212,5,Potential,2,Churned
14623,32,6,869.35,4,5,4,454,13,Champions,0,Low-Value
14624,57,2,225.85,3,3,2,332,8,Loyal,0,Low-Value
14625,185,5,848.48,2,4,4,244,10,Champions,2,Churned
14626,9,7,2757.07,5,5,5,555,15,Champions,0,Low-Value
14627,312,1,-21.85,1,1,1,111,3,At Risk,2,Churned
14628,91,2,671.96,3,3,3,333,9,Champions,0,Low-Value
14629,4,3,939.21,5,4,4,544,13,Champions,0,Low-Value
14631,51,3,1006.98,3,4,4,344,11,Champions,0,Low-Value
14632,263,1,114.56,1,1,2,112,4,At Risk,2,Churned
14633,266,1,344.9,1,1,2,112,4,At Risk,2,Churned
14636,36,2,609.85,4,3,3,433,10,Champions,0,Low-Value
14638,51,1,443.6,3,1,3,313,7,Loyal,0,Low-Value
14639,52,8,2952.34,3,5,5,355,13,Champions,0,Low-Value
14640,16,8,2042.15,5,5,5,555,15,Champions,0,Low-Value
14641,22,1,110.46,4,1,2,412,7,Loyal,0,Low-Value
14642,59,1,96.12,3,1,1,311,5,Potential,0,Low-Value
14643,170,3,668.61,2,4,3,243,9,Champions,2,Churned
14644,9,4,780.46,5,4,3,543,12,Champions,0,Low-Value
14645,157,2,597.09,2,3,3,233,8,Loyal,2,Churned
14646,2,77,279489.02,5,5,5,555,15,Champions,1,High-Value
14647,201,1,243.22,2,1,2,212,5,Potential,2,Churned
14649,5,4,1417.29,5,4,4,544,13,Champions,0,Low-Value
14651,67,2,654.6,3,3,3,333,9,Champions,0,Low-Value
14652,77,1,114.18,3,1,2,312,6,Potential,0,Low-Value
14653,1,7,1947.55,5,5,5,555,15,Champions,0,Low-Value
14655,4,5,1930.15,5,4,5,545,14,Champions,0,Low-Value
14656,169,2,291.05,2,3,2,232,7,Loyal,2,Churned
14657,18,5,838.27,4,4,4,444,12,Champions,0,Low-Value
14658,5,2,247.15,5,3,2,532,10,Champions,0,Low-Value
14659,9,12,2456.53,5,5,5,555,15,Champions,0,Low-Value
14660,87,2,285.74,3,3,2,332,8,Loyal,0,Low-Value
14661,27,1,107.95,4,1,2,412,7,Loyal,0,Low-Value
14662,29,4,771.17,4,4,3,443,11,Champions,0,Low-Value
14664,20,2,637.89,4,3,3,433,10,Champions,0,Low-Value
14665,61,7,1258.38,3,5,4,354,12,Champions,0,Low-Value
14666,24,1,195.25,4,1,2,412,7,Loyal,0,Low-Value
14667,11,27,9231.2,5,5,5,555,15,Champions,3,Promising
14669,242,3,1269.99,1,4,4,144,9,Champions,2,Churned
14670,280,2,411.53,1,3,3,133,7,Loyal,2,Churned
14672,235,2,765.55,1,3,3,133,7,Loyal,2,Churned
14673,3,5,1736.4,5,4,4,544,13,Champions,0,Low-Value
14675,16,1,604.75,5,1,3,513,9,Champions,0,Low-Value
14676,31,8,2543.24,4,5,5,455,14,Champions,0,Low-Value
14679,372,1,-2.55,1,1,1,111,3,At Risk,2,Churned
14680,25,23,26932.34,4,5,5,455,14,Champions,3,Promising
14681,71,3,498.95,3,4,3,343,10,Champions,0,Low-Value
14682,188,2,52,2,3,1,231,6,Potential,2,Churned
14684,26,5,1236.28,4,4,4,444,12,Champions,0,Low-Value
14687,107,1,628.38,2,1,3,213,6,Potential,0,Low-Value
14688,8,27,5107.38,5,5,5,555,15,Champions,3,Promising
14689,209,1,112.8,2,1,2,212,5,Potential,2,Churned
14690,44,3,358.61,4,4,3,443,11,Champions,0,Low-Value
14691,31,5,2114.33,4,4,5,445,13,Champions,0,Low-Value
14692,137,5,582.05,2,4,3,243,9,Champions,0,Low-Value
14693,265,1,172.9,1,1,2,112,4,At Risk,2,Churned
14696,4,9,2070.97,5,5,5,555,15,Champions,0,Low-Value
14697,218,2,188.61,2,3,2,232,7,Loyal,2,Churned
14698,2,5,1250.76,5,4,4,544,13,Champions,0,Low-Value
14699,214,1,109.13,2,1,2,212,5,Potential,2,Churned
14700,32,3,2235.3,4,4,5,445,13,Champions,0,Low-Value
14701,11,12,2486.22,5,5,5,555,15,Champions,0,Low-Value
14702,1,18,3250.64,5,5,5,555,15,Champions,3,Promising
14703,15,1,318.17,5,1,2,512,8,Loyal,0,Low-Value
14704,11,9,1546.91,5,5,4,554,14,Champions,0,Low-Value
14705,199,1,179,2,1,2,212,5,Potential,2,Churned
14708,3,4,1096.67,5,4,4,544,13,Champions,0,Low-Value
14709,15,14,4911.14,5,5,5,555,15,Champions,0,Low-Value
14710,14,4,606.13,5,4,3,543,12,Champions,0,Low-Value
14711,10,12,2838.2,5,5,5,555,15,Champions,0,Low-Value
14712,29,3,917.07,4,4,4,444,12,Champions,0,Low-Value
14713,9,12,2664.26,5,5,5,555,15,Champions,0,Low-Value
14714,24,1,160.19,4,1,2,412,7,Loyal,0,Low-Value
14715,25,4,867.38,4,4,4,444,12,Champions,0,Low-Value
14716,43,2,329.68,4,3,2,432,9,Champions,0,Low-Value
14719,2,6,1592.18,5,5,4,554,14,Champions,0,Low-Value
14720,6,3,663.81,5,4,3,543,12,Champions,0,Low-Value
14722,147,1,187.92,2,1,2,212,5,Potential,0,Low-Value
14723,10,6,1158.3,5,5,4,554,14,Champions,0,Low-Value
14725,25,1,718.08,4,1,3,413,8,Loyal,0,Low-Value
14727,274,1,268.58,1,1,2,112,4,At Risk,2,Churned
14729,374,1,313.49,1,1,2,112,4,At Risk,2,Churned
14730,1,8,2005.06,5,5,5,555,15,Champions,0,Low-Value
14731,47,3,380.02,3,4,3,343,10,Champions,0,Low-Value
14732,8,10,2686.34,5,5,5,555,15,Champions,0,Low-Value
14733,9,15,9451.54,5,5,5,555,15,Champions,3,Promising
14735,4,34,5807.69,5,5,5,555,15,Champions,3,Promising
14737,4,3,1164.55,5,4,4,544,13,Champions,0,Low-Value
14738,39,9,1289.94,4,5,4,454,13,Champions,0,Low-Value
14739,2,8,3899.1,5,5,5,555,15,Champions,0,Low-Value
14740,191,4,1423.21,2,4,4,244,10,Champions,2,Churned
14741,12,6,1400.34,5,5,4,554,14,Champions,0,Low-Value
14744,16,9,1088.53,5,5,4,554,14,Champions,0,Low-Value
14745,113,6,1167.16,2,5,4,254,11,Champions,0,Low-Value
14747,248,2,294.3,1,3,2,132,6,Potential,2,Churned
14748,29,6,1311.79,4,5,4,454,13,Champions,0,Low-Value
14752,44,1,389.64,4,1,3,413,8,Loyal,0,Low-Value
14753,87,1,563.15,3,1,3,313,7,Loyal,0,Low-Value
14754,45,2,638.05,3,3,3,333,9,Champions,0,Low-Value
14755,10,12,4965.38,5,5,5,555,15,Champions,0,Low-Value
14756,15,1,738.96,5,1,3,513,9,Champions,0,Low-Value
14757,75,1,420.5,3,1,3,313,7,Loyal,0,Low-Value
14758,145,4,1484.06,2,4,4,244,10,Champions,0,Low-Value
14759,5,3,1625.97,5,4,4,544,13,Champions,0,Low-Value
14760,294,2,53.8,1,3,1,131,5,Potential,2,Churned
14761,59,2,255.9,3,3,2,332,8,Loyal,0,Low-Value
14762,264,1,300.52,1,1,2,112,4,At Risk,2,Churned
14764,44,2,250.55,4,3,2,432,9,Champions,0,Low-Value
14765,29,3,254.11,4,4,2,442,10,Champions,0,Low-Value
14766,8,8,2423.07,5,5,5,555,15,Champions,0,Low-Value
14768,17,3,139.5,5,4,2,542,11,Champions,0,Low-Value
14769,3,10,10641.6,5,5,5,555,15,Champions,0,Low-Value
14770,232,2,876.42,1,3,4,134,8,Loyal,2,Churned
14772,112,1,139.26,2,1,2,212,5,Potential,0,Low-Value
14775,58,3,1011.9,3,4,4,344,11,Champions,0,Low-Value
14776,51,13,2195.58,3,5,5,355,13,Champions,0,Low-Value
14777,4,2,-17.45,5,3,1,531,9,Champions,0,Low-Value
14778,127,2,730.86,2,3,3,233,8,Loyal,0,Low-Value
14779,281,3,386.15,1,4,3,143,8,Loyal,2,Churned
14780,55,2,447.68,3,3,3,333,9,Champions,0,Low-Value
14782,320,1,200.1,1,1,2,112,4,At Risk,2,Churned
14784,26,2,289.99,4,3,2,432,9,Champions,0,Low-Value
14785,10,2,77.4,5,3,1,531,9,Champions,0,Low-Value
14788,7,2,679.44,5,3,3,533,11,Champions,0,Low-Value
14789,29,1,197.64,4,1,2,412,7,Loyal,0,Low-Value
14790,17,4,745.06,5,4,3,543,12,Champions,0,Low-Value
14792,64,2,-2.22E-16,3,3,1,331,7,Loyal,0,Low-Value
14793,4,2,214.14,5,3,2,532,10,Champions,0,Low-Value
14794,3,9,1272.11,5,5,4,554,14,Champions,0,Low-Value
14795,166,1,131.45,2,1,2,212,5,Potential,2,Churned
14796,1,27,7839.51,5,5,5,555,15,Champions,3,Promising
14798,53,3,173.74,3,4,2,342,9,Champions,0,Low-Value
14799,51,1,157.7,3,1,2,312,6,Potential,0,Low-Value
14800,48,16,4236.34,3,5,5,355,13,Champions,0,Low-Value
14801,61,1,193.14,3,1,2,312,6,Potential,0,Low-Value
14803,162,3,845.55,2,4,4,244,10,Champions,2,Churned
14804,9,1,353.27,5,1,3,513,9,Champions,0,Low-Value
14805,15,4,554.65,5,4,3,543,12,Champions,0,Low-Value
14806,75,1,193.39,3,1,2,312,6,Potential,0,Low-Value
14808,40,15,2175.37,4,5,5,455,14,Champions,0,Low-Value
14810,41,11,2087.88,4,5,5,455,14,Champions,0,Low-Value
14813,370,2,155.43,1,3,2,132,6,Potential,2,Churned
14815,37,2,778.5,4,3,3,433,10,Champions,0,Low-Value
14816,197,1,271.85,2,1,2,212,5,Potential,2,Churned
14817,200,2,1110.34,2,3,4,234,9,Champions,2,Churned
14818,74,3,657.8,3,4,3,343,10,Champions,0,Low-Value
14819,64,2,272.07,3,3,2,332,8,Loyal,0,Low-Value
14820,21,4,507.29,4,4,3,443,11,Champions,0,Low-Value
14821,367,1,48.8,1,1,1,111,3,At Risk,2,Churned
14823,180,3,321.43,2,4,2,242,8,Loyal,2,Churned
14824,10,4,1127.71,5,4,4,544,13,Champions,0,Low-Value
14825,4,12,2226.91,5,5,5,555,15,Champions,0,Low-Value
14828,197,3,2139.76,2,4,5,245,11,Champions,2,Churned
14829,29,6,644.65,4,5,3,453,12,Champions,0,Low-Value
14830,53,1,197.13,3,1,2,312,6,Potential,0,Low-Value
14834,18,8,1698.35,4,5,4,454,13,Champions,0,Low-Value
14836,10,3,102.45,5,4,2,542,11,Champions,0,Low-Value
14837,90,5,1641.2,3,4,4,344,11,Champions,0,Low-Value
14840,268,1,62.85,1,1,1,111,3,At Risk,2,Churned
14841,53,6,3295.76,3,5,5,355,13,Champions,0,Low-Value
14842,35,8,2456.8,4,5,5,455,14,Champions,0,Low-Value
14844,64,4,3189.81,3,4,5,345,12,Champions,0,Low-Value
14847,149,1,309.4,2,1,2,212,5,Potential,2,Churned
14849,22,28,7904.28,4,5,5,455,14,Champions,3,Promising
14850,312,2,278.15,1,3,2,132,6,Potential,2,Churned
14851,23,2,511.35,4,3,3,433,10,Champions,0,Low-Value
14852,58,6,2836.69,3,5,5,355,13,Champions,0,Low-Value
14853,9,3,463.05,5,4,3,543,12,Champions,0,Low-Value
14854,78,8,2749.89,3,5,5,355,13,Champions,0,Low-Value
14855,119,2,645.65,2,3,3,233,8,Loyal,0,Low-Value
14856,36,3,1311.38,4,4,4,444,12,Champions,0,Low-Value
14857,60,3,1165.65,3,4,4,344,11,Champions,0,Low-Value
14859,13,5,1352.04,5,4,4,544,13,Champions,0,Low-Value
14860,9,2,168.62,5,3,2,532,10,Champions,0,Low-Value
14861,52,1,125.79,3,1,2,312,6,Potential,0,Low-Value
14862,26,2,841.2,4,3,4,434,11,Champions,0,Low-Value
14863,29,1,266.76,4,1,2,412,7,Loyal,0,Low-Value
14865,7,2,52.2,5,3,1,531,9,Champions,0,Low-Value
14866,11,13,14197.45,5,5,5,555,15,Champions,3,Promising
14867,186,4,701.33,2,4,3,243,9,Champions,2,Churned
14868,3,9,2939.64,5,5,5,555,15,Champions,0,Low-Value
14869,4,3,721.95,5,4,3,543,12,Champions,0,Low-Value
14870,262,1,327.25,1,1,2,112,4,At Risk,2,Churned
14871,3,4,522.38,5,4,3,543,12,Champions,0,Low-Value
14873,210,1,519.68,2,1,3,213,6,Potential,2,Churned
14875,9,5,1448.72,5,4,4,544,13,Champions,0,Low-Value
14878,13,9,1485.54,5,5,4,554,14,Champions,0,Low-Value
14880,77,3,706.19,3,4,3,343,10,Champions,0,Low-Value
14881,20,1,255.4,4,1,2,412,7,Loyal,0,Low-Value
14882,27,2,589.7,4,3,3,433,10,Champions,0,Low-Value
14883,19,7,756.64,4,5,3,453,12,Champions,0,Low-Value
14885,132,1,765.32,2,1,3,213,6,Potential,0,Low-Value
14886,253,1,364.8,1,1,3,113,5,Potential,2,Churned
14887,79,1,1862,3,1,4,314,8,Loyal,0,Low-Value
14888,207,1,369.2,2,1,3,213,6,Potential,2,Churned
14889,336,1,135.9,1,1,2,112,4,At Risk,2,Churned
14890,254,1,125.65,1,1,2,112,4,At Risk,2,Churned
14891,148,2,554.38,2,3,3,233,8,Loyal,0,Low-Value
14893,10,2,1237.85,5,3,4,534,12,Champions,0,Low-Value
14894,85,1,655.75,3,1,3,313,7,Loyal,0,Low-Value
14895,8,24,11020.26,5,5,5,555,15,Champions,3,Promising
14896,205,2,468.77,2,3,3,233,8,Loyal,2,Churned
14897,8,4,1366.38,5,4,4,544,13,Champions,0,Low-Value
14898,23,8,1228.32,4,5,4,454,13,Champions,0,Low-Value
14901,11,10,1414.99,5,5,4,554,14,Champions,0,Low-Value
14902,21,2,314.11,4,3,2,432,9,Champions,0,Low-Value
14903,21,10,2744.48,4,5,5,455,14,Champions,0,Low-Value
14904,2,2,1025.44,5,3,4,534,12,Champions,0,Low-Value
14905,154,3,599.9,2,4,3,243,9,Champions,2,Churned
14907,3,10,3478.85,5,5,5,555,15,Champions,0,Low-Value
14908,74,1,277.8,3,1,2,312,6,Potential,0,Low-Value
14910,3,7,389.86,5,5,3,553,13,Champions,0,Low-Value
14911,1,248,132572.62,5,5,5,555,15,Champions,1,High-Value
14912,17,3,841.52,5,4,4,544,13,Champions,0,Low-Value
14913,36,4,1227.43,4,4,4,444,12,Champions,0,Low-Value
14915,86,3,258.83,3,4,2,342,9,Champions,0,Low-Value
14916,71,5,1264.84,3,4,4,344,11,Champions,0,Low-Value
14918,116,2,1610.15,2,3,4,234,9,Champions,0,Low-Value
14920,213,2,977.77,2,3,4,234,9,Champions,2,Churned
14921,30,2,1316.07,4,3,4,434,11,Champions,0,Low-Value
14923,51,1,749.1,3,1,3,313,7,Loyal,0,Low-Value
14924,246,1,310.05,1,1,2,112,4,At Risk,2,Churned
14929,32,1,223.88,4,1,2,412,7,Loyal,0,Low-Value
14930,109,3,2372.86,2,4,5,245,11,Champions,0,Low-Value
14931,5,6,964.68,5,5,4,554,14,Champions,0,Low-Value
14932,366,1,363.53,1,1,3,113,5,Potential,2,Churned
14934,73,3,1888.84,3,4,4,344,11,Champions,0,Low-Value
14935,297,1,1784.71,1,1,4,114,6,Potential,2,Churned
14936,9,9,8117.42,5,5,5,555,15,Champions,0,Low-Value
14937,57,4,1617.63,3,4,4,344,11,Champions,0,Low-Value
14944,30,14,5842.95,4,5,5,455,14,Champions,0,Low-Value
14946,14,1,100.9,5,1,1,511,7,Loyal,0,Low-Value
14947,72,2,290.82,3,3,2,332,8,Loyal,0,Low-Value
14948,23,7,1066.57,4,5,4,454,13,Champions,0,Low-Value
14950,9,2,361.25,5,3,3,533,11,Champions,0,Low-Value
14951,79,1,311.69,3,1,2,312,6,Potential,0,Low-Value
14952,46,15,7912.79,3,5,5,355,13,Champions,3,Promising
14953,25,1,289.82,4,1,2,412,7,Loyal,0,Low-Value
14954,12,1,336.17,5,1,2,512,8,Loyal,0,Low-Value
14957,253,1,58.49,1,1,1,111,3,At Risk,2,Churned
14958,147,3,499.68,2,4,3,243,9,Champions,0,Low-Value
14959,59,5,684.97,3,4,3,343,10,Champions,0,Low-Value
14960,8,2,221.27,5,3,2,532,10,Champions,0,Low-Value
14961,11,12,7006.58,5,5,5,555,15,Champions,0,Low-Value
14962,271,1,126.7,1,1,2,112,4,At Risk,2,Churned
14963,10,5,1487.8,5,4,4,544,13,Champions,0,Low-Value
14964,247,1,206.21,1,1,2,112,4,At Risk,2,Churned
